tenure,MonthlyCharges,OnlineSecurity,TotalCharges,InternetService,TechSupport,Contract,Churn Probability
72,108.4,No,7719.5,Fiber optic,Yes,Two year,0.1931383763724236
6,85.95,No,514.6,Fiber optic,No,Month-to-month,0.8300282820123654
17,85.45,No,1451.6,Fiber optic,No,Month-to-month,0.7678683433440906
61,80.9,No,4932.5,DSL,No,Two year,0.19485226842630754
1,71.0,No,71.0,Fiber optic,No,Month-to-month,0.8524425608817128
48,111.8,Yes,5443.65,Fiber optic,Yes,Two year,0.17533912134588234
16,20.6,No internet service,330.25,No,No internet service,Month-to-month,0.19574877698265003
9,85.05,No,746.5,Fiber optic,No,Month-to-month,0.8240845264522488
3,44.6,No,122.7,DSL,No,Month-to-month,0.7208688093525943
1,44.4,No,44.4,DSL,No,Month-to-month,0.7333292676551519
65,105.1,No,6631.85,Fiber optic,No,Two year,0.3462104003563205
70,115.15,Yes,8250.0,Fiber optic,Yes,Two year,0.1355662766651975
60,59.8,Yes,3561.15,DSL,No,One year,0.15638968432600106
69,26.3,No internet service,1763.55,No,No internet service,One year,0.05036428712999573
35,70.55,No,2419.0,Fiber optic,No,Month-to-month,0.682459946621488
22,20.05,No internet service,470.2,No,No internet service,Month-to-month,0.1578149040622102
66,79.85,No,5234.95,DSL,No,Two year,0.19698673029267694
1,70.3,No,70.3,Fiber optic,No,Month-to-month,0.8475675722638359
1,79.35,No,79.35,Fiber optic,No,Month-to-month,0.8545590281869843
34,90.05,No,3097.0,Fiber optic,No,Month-to-month,0.690285151055305
72,24.45,No internet service,1709.1,No,No internet service,Two year,0.011826094284113211
31,59.95,Yes,1848.8,DSL,Yes,One year,0.13811529080389132
30,25.35,No internet service,723.3,No,No internet service,One year,0.04650882284316426
9,90.8,No,809.75,Fiber optic,No,Month-to-month,0.8246577707211163
20,70.45,No,1470.95,Fiber optic,No,Month-to-month,0.7121915381167838
19,34.3,No,577.15,DSL,No,Month-to-month,0.4987837470562248
65,105.05,Yes,6914.95,Fiber optic,No,Month-to-month,0.42167358605560373
30,19.3,No internet service,602.9,No,No internet service,Two year,0.01873318871228234
6,19.15,No internet service,124.4,No,No internet service,One year,0.09270428147086945
2,51.4,No,96.8,DSL,No,Month-to-month,0.7206428157939923
53,71.85,Yes,3827.9,DSL,Yes,Month-to-month,0.2279094636414513
7,75.4,No,533.05,Fiber optic,No,Month-to-month,0.8270733428118459
61,49.7,Yes,2961.4,DSL,No,One year,0.16029937797934077
70,45.25,No,3264.45,DSL,No,One year,0.22828135431998778
13,78.75,Yes,995.35,DSL,No,Month-to-month,0.4187576168341988
35,81.6,No,2815.25,Fiber optic,No,One year,0.3911841274827506
2,70.4,No,154.8,Fiber optic,No,Month-to-month,0.8287778394349301
3,75.8,No,246.3,Fiber optic,No,Month-to-month,0.8363142297274275
3,76.1,No,257.6,Fiber optic,No,Month-to-month,0.8363142297274275
62,94.0,No,5757.2,Fiber optic,No,One year,0.39750662416682414
72,103.95,Yes,7517.7,Fiber optic,Yes,Two year,0.10066459335458261
63,19.95,No internet service,1234.8,No,No internet service,Two year,0.014215157193927134
20,71.3,No,1389.2,Fiber optic,No,Month-to-month,0.7145001966339006
35,110.8,Yes,3836.3,Fiber optic,Yes,One year,0.2954223737819033
21,69.1,No,1474.75,Fiber optic,No,Month-to-month,0.6904949746226472
62,96.1,Yes,6001.45,Fiber optic,No,One year,0.3172088938535409
15,48.8,No,720.1,DSL,No,Month-to-month,0.5708058062088697
55,50.55,Yes,2832.75,DSL,No,Month-to-month,0.31891768964427525
11,44.65,No,472.25,DSL,No,Month-to-month,0.5842477381677521
17,88.25,No,1460.65,Fiber optic,No,Month-to-month,0.7678683433440906
61,19.45,No internet service,1336.35,No,No internet service,One year,0.0416216600800861
71,89.3,Yes,6388.65,DSL,Yes,Two year,0.031931811971813905
2,70.0,No,153.05,Fiber optic,No,Month-to-month,0.8226750486618376
35,19.25,No internet service,677.9,No,No internet service,Two year,0.0176807647398826
17,70.5,No,1165.6,Fiber optic,No,Month-to-month,0.7634296277601021
21,97.35,No,2119.5,Fiber optic,No,Month-to-month,0.7217707880719658
47,19.65,No internet service,921.55,No,No internet service,Two year,0.016568268599661106
3,20.85,No internet service,72.0,No,No internet service,Month-to-month,0.2650441779228089
3,19.65,No internet service,68.35,No,No internet service,Month-to-month,0.2993931777316143
44,19.35,No internet service,847.25,No,No internet service,Two year,0.019474370496378735
1,44.0,No,44.0,DSL,No,Month-to-month,0.7333292676551519
44,94.4,No,4295.35,Fiber optic,No,One year,0.387808654043291
5,25.9,No internet service,135.0,No,No internet service,Month-to-month,0.2450024771575978
24,55.65,Yes,1400.55,DSL,No,Month-to-month,0.3480478457593697
1,69.65,No,69.65,Fiber optic,No,Month-to-month,0.8456272129645306
18,75.4,Yes,1380.4,Fiber optic,No,Month-to-month,0.5443037768222851
10,100.6,No,1060.2,Fiber optic,No,Month-to-month,0.8259687151485102
65,71.0,Yes,4386.2,DSL,No,Two year,0.08654773430714169
1,86.0,No,86.0,Fiber optic,No,Month-to-month,0.8547976966504266
53,106.95,Yes,5785.5,Fiber optic,No,One year,0.3467091733616091
3,21.2,No internet service,52.05,No,No internet service,One year,0.11022957630574477
33,61.05,Yes,2018.4,DSL,Yes,Two year,0.06094066849077581
3,29.6,No,79.45,DSL,No,Month-to-month,0.7309132442769579
34,79.95,Yes,2727.3,DSL,Yes,One year,0.14431149799398044
14,19.7,No internet service,263.65,No,No internet service,Two year,0.03442772859378118
13,20.3,No internet service,275.4,No,No internet service,Month-to-month,0.19825280131712048
46,59.9,No,2816.65,DSL,Yes,One year,0.18203751772833526
23,24.35,No internet service,538.5,No,No internet service,One year,0.04212159292977642
47,19.75,No internet service,948.9,No,No internet service,Two year,0.017476667969061877
17,50.3,Yes,846.8,DSL,No,Month-to-month,0.411722793925574
49,95.6,No,4783.5,Fiber optic,No,Month-to-month,0.676961374109006
59,50.25,No,2997.45,DSL,No,Month-to-month,0.45963322644917903
69,85.35,Yes,5897.4,DSL,Yes,Two year,0.03762806637851745
11,41.6,No,470.6,DSL,No,One year,0.3349296989406644
10,51.65,Yes,524.5,DSL,No,Month-to-month,0.43558098188077127
12,24.0,No internet service,269.65,No,No internet service,Two year,0.03322830918540668
45,100.85,No,4740.0,Fiber optic,No,Month-to-month,0.6825394787344954
39,59.85,No,2341.5,DSL,No,Month-to-month,0.4649039779115669
71,25.45,No internet service,1789.65,No,No internet service,Two year,0.011873286009418454
71,23.9,No internet service,1626.4,No,No internet service,Two year,0.011822361754346408
33,24.15,No internet service,800.3,No,No internet service,One year,0.04276877798283145
67,75.7,No,5060.85,Fiber optic,No,Month-to-month,0.6225291185238675
37,40.2,Yes,1448.8,DSL,No,Month-to-month,0.33932771974970943
49,84.5,No,4254.85,Fiber optic,No,Month-to-month,0.6768390673910513
9,50.85,No,466.6,DSL,No,Month-to-month,0.5902796740839367
52,91.6,Yes,4627.8,Fiber optic,Yes,Two year,0.129704311098568
70,98.9,No,6838.6,Fiber optic,No,One year,0.38794190196328904
1,85.0,No,85.0,Fiber optic,No,Month-to-month,0.8547976966504266
14,78.95,No,1101.85,Fiber optic,No,Month-to-month,0.8135648767662627
1,44.3,No,44.3,DSL,No,Month-to-month,0.7333292676551519
1,20.2,No internet service,20.2,No,No internet service,Month-to-month,0.5756516492442447
52,80.2,No,4297.6,Fiber optic,No,One year,0.3630361121383564
6,60.9,No,414.1,DSL,No,Month-to-month,0.5854550023639606
7,34.2,Yes,256.6,DSL,No,Month-to-month,0.46680929188176423
47,85.2,No,3969.35,Fiber optic,No,Month-to-month,0.6791555909124578
26,87.15,Yes,2274.1,Fiber optic,Yes,One year,0.25001443194971673
25,54.3,Yes,1296.8,DSL,Yes,Month-to-month,0.2539027014750369
69,19.1,No internet service,1268.85,No,No internet service,Two year,0.01697391249010773
72,112.75,Yes,8192.6,Fiber optic,Yes,Two year,0.07815905363804854
4,19.95,No internet service,59.25,No,No internet service,Month-to-month,0.2736522167733605
59,19.5,No internet service,1147.85,No,No internet service,Two year,0.019821318763049187
67,65.55,Yes,4361.55,DSL,No,Two year,0.08752391396603681
26,78.8,No,2006.1,Fiber optic,No,Month-to-month,0.7022206516978884
27,78.2,No,2078.95,DSL,Yes,One year,0.1918969991690542
72,105.25,Yes,7609.75,Fiber optic,No,Two year,0.1573726093912676
6,89.25,No,487.05,Fiber optic,Yes,Month-to-month,0.6925398597970172
62,20.65,No internet service,1218.45,No,No internet service,Two year,0.013698375553546895
20,68.7,No,1416.2,DSL,Yes,One year,0.19867849365532617
6,78.65,Yes,483.3,DSL,Yes,Month-to-month,0.3690172682724243
51,24.75,No internet service,1234.6,No,No internet service,Two year,0.02093101146981946
61,19.75,No internet service,1311.6,No,No internet service,Two year,0.017118076776252114
62,89.1,Yes,5618.3,Fiber optic,No,Month-to-month,0.40596463029264934
72,84.7,Yes,6185.15,Fiber optic,Yes,Two year,0.08003312253268488
13,98.0,No,1237.85,Fiber optic,No,Month-to-month,0.8112164872226408
5,94.45,No,498.1,Fiber optic,No,Month-to-month,0.8326318075803847
3,105.0,No,294.45,Fiber optic,No,Month-to-month,0.8336145197077183
26,93.85,No,2381.55,Fiber optic,No,Month-to-month,0.7079542450712869
13,59.9,No,788.35,DSL,No,Month-to-month,0.5580459888329475
38,19.95,No internet service,756.4,No,No internet service,Two year,0.016095762833947497
8,84.0,No,613.4,Fiber optic,No,Month-to-month,0.827248032699512
34,108.9,No,3625.2,Fiber optic,Yes,Month-to-month,0.5355277559431018
18,33.6,Yes,550.35,DSL,No,Month-to-month,0.38314413906395295
56,85.85,No,4793.8,Fiber optic,Yes,One year,0.30007901081909094
36,34.85,No,1267.2,DSL,Yes,Month-to-month,0.3347636740041919
9,48.75,No,442.2,DSL,No,Month-to-month,0.595707630507759
1,84.85,No,84.85,Fiber optic,No,Month-to-month,0.8547976966504266
12,56.65,Yes,654.85,DSL,Yes,Month-to-month,0.3718956941519654
57,95.3,No,5567.45,Fiber optic,Yes,Month-to-month,0.47823093297091696
42,73.9,Yes,3160.55,DSL,Yes,One year,0.1467393788843704
33,24.5,No internet service,740.3,No,No internet service,Two year,0.03856905815376175
70,84.6,Yes,5706.2,Fiber optic,Yes,Two year,0.12014167523898182
68,44.95,No,3085.35,DSL,Yes,Month-to-month,0.3158537894781093
1,24.7,No,24.7,DSL,No,Month-to-month,0.7333556345366635
37,100.3,No,3541.4,Fiber optic,Yes,Month-to-month,0.5411603978303237
4,25.45,No internet service,84.2,No,No internet service,Month-to-month,0.24409825573500954
1,50.7,Yes,50.7,DSL,No,Month-to-month,0.5669583089438128
20,55.0,Yes,1165.55,DSL,Yes,Month-to-month,0.2768142527311978
72,68.4,Yes,4855.35,DSL,Yes,Two year,0.03356852409081296
31,89.9,No,2806.9,Fiber optic,No,Month-to-month,0.7032990243763664
18,78.55,No,1422.65,Fiber optic,No,Month-to-month,0.7314417479841478
11,55.05,No,608.15,DSL,No,Month-to-month,0.5784575987365295
33,19.8,No internet service,641.35,No,No internet service,Two year,0.018232647106010632
62,84.45,No,4959.15,Fiber optic,No,One year,0.37608692829485657
1,35.9,No,35.9,DSL,Yes,Month-to-month,0.5725983508246903
16,80.75,Yes,1321.3,Fiber optic,No,Month-to-month,0.5855273859733455
22,78.65,No,1663.75,DSL,Yes,One year,0.1989141685328047
49,61.75,Yes,3024.15,DSL,Yes,Month-to-month,0.23169325470835248
36,63.7,Yes,2188.5,DSL,No,One year,0.17007519466542034
42,99.45,No,4138.05,Fiber optic,Yes,Month-to-month,0.5405167736683001
4,25.2,No,102.5,DSL,No,Month-to-month,0.7173394890616143
12,74.05,No,872.65,DSL,Yes,One year,0.23761881565241205
31,87.6,Yes,2724.25,Fiber optic,Yes,Month-to-month,0.36473843447572146
5,89.15,Yes,413.25,Fiber optic,No,Month-to-month,0.6037701849490044
66,20.0,No internet service,1374.2,No,No internet service,Two year,0.01341296726650351
15,55.0,No,757.1,DSL,Yes,Month-to-month,0.4399369441580783
64,104.4,No,6692.65,Fiber optic,No,Two year,0.3452507598835576
10,20.05,No internet service,218.5,No,No internet service,Month-to-month,0.23928313696423587
7,89.75,No,608.8,Fiber optic,Yes,Month-to-month,0.6805749523274027
29,34.3,No,1004.75,DSL,Yes,Month-to-month,0.3427455651122375
57,20.65,No internet service,1125.6,No,No internet service,Two year,0.01619565759215149
46,84.25,Yes,3847.6,Fiber optic,No,Month-to-month,0.45440526251697083
53,19.65,No internet service,978.0,No,No internet service,Two year,0.02025422265093211
17,79.85,Yes,1387.35,DSL,Yes,One year,0.16859770915440825
38,20.2,No internet service,746.05,No,No internet service,Two year,0.015942110050394365
15,19.8,No internet service,304.6,No,No internet service,One year,0.06464212439493433
22,50.35,No,1098.85,DSL,No,Month-to-month,0.5006988059795352
14,85.15,No,1139.2,Fiber optic,No,Month-to-month,0.8141605585298717
57,74.6,No,4368.95,DSL,Yes,One year,0.16860167273223778
11,79.15,No,827.7,Fiber optic,No,Month-to-month,0.8164666050419872
1,20.35,No internet service,20.35,No,No internet service,Two year,0.17403458535113692
12,21.05,No internet service,262.05,No,No internet service,Two year,0.032850220712902195
3,94.6,No,279.55,Fiber optic,No,Month-to-month,0.8375205940054767
36,94.7,No,3512.5,Fiber optic,No,Month-to-month,0.6887313196746613
16,94.25,Yes,1483.25,Fiber optic,No,Month-to-month,0.6177486822235432
65,72.45,Yes,4653.85,DSL,No,One year,0.15517673335066332
2,74.95,No,151.75,Fiber optic,No,Month-to-month,0.8367739558624921
42,105.2,Yes,4400.75,Fiber optic,No,Month-to-month,0.4684227231119462
72,111.95,Yes,8033.1,Fiber optic,Yes,Two year,0.07931605159433283
62,19.85,No internet service,1253.65,No,No internet service,Two year,0.01445773464996947
6,89.75,No,552.65,Fiber optic,No,Month-to-month,0.8295895326973995
48,20.05,No internet service,1036.0,No,No internet service,Two year,0.015619258276845528
35,108.95,Yes,4025.5,Fiber optic,Yes,Two year,0.18416052799325705
52,19.65,No internet service,928.4,No,No internet service,One year,0.04257363875726879
1,24.9,No,24.9,DSL,No,Month-to-month,0.7333556345366635
6,82.85,No,460.25,Fiber optic,No,Month-to-month,0.8300695092804318
71,93.2,Yes,6506.15,DSL,Yes,Two year,0.1087512088615865
67,84.8,Yes,5598.3,Fiber optic,No,One year,0.2864507512369038
60,71.75,Yes,4374.55,DSL,No,One year,0.1546067888048622
23,30.35,No,678.75,DSL,Yes,Month-to-month,0.3477687298758046
39,54.85,No,2191.7,DSL,Yes,One year,0.1879583251486578
15,19.5,No internet service,239.75,No,No internet service,One year,0.06247151087591673
53,103.85,No,5485.5,Fiber optic,No,Month-to-month,0.6595593537239381
24,24.2,No internet service,609.05,No,No internet service,Two year,0.017517974232697818
37,19.35,No internet service,683.75,No,No internet service,Month-to-month,0.16875235637115044
5,83.6,No,404.2,Fiber optic,No,Month-to-month,0.8323010207974533
50,100.65,No,5189.75,Fiber optic,Yes,One year,0.3457620649700796
54,94.1,No,5060.9,Fiber optic,No,One year,0.3840924220344001
3,74.55,Yes,233.65,Fiber optic,No,Month-to-month,0.5981727570142313
68,108.45,No,7176.55,Fiber optic,Yes,One year,0.3645583047812125
5,56.15,No,291.45,DSL,Yes,Month-to-month,0.5212773033155943
33,20.35,No internet service,689.75,No,No internet service,Two year,0.018265238314598344
41,80.55,No,3263.9,DSL,No,One year,0.24640036785367522
34,61.25,Yes,1993.2,DSL,Yes,One year,0.13747463512682948
13,20.45,No internet service,254.5,No,No internet service,Month-to-month,0.19529855760499612
20,18.9,No internet service,347.65,No,No internet service,Month-to-month,0.17550321002811886
51,19.6,No internet service,967.9,No,No internet service,Two year,0.016568268599661106
3,91.5,No,242.95,Fiber optic,No,Month-to-month,0.8374875968027837
41,45.2,No,1841.9,DSL,No,Month-to-month,0.4722740874571309
13,19.45,No internet service,232.1,No,No internet service,Month-to-month,0.23794153105922555
35,25.45,No internet service,809.25,No,No internet service,Two year,0.01931203963349587
12,80.85,Yes,866.45,Fiber optic,Yes,Month-to-month,0.5270993811804181
4,94.9,Yes,360.55,Fiber optic,Yes,Month-to-month,0.5770704580998411
43,49.05,No,2076.2,DSL,No,Month-to-month,0.4722165708648791
12,29.3,No,355.9,DSL,Yes,Month-to-month,0.4533441574652871
68,105.3,No,7299.65,Fiber optic,No,Month-to-month,0.6398643002840894
25,88.95,No,2291.2,Fiber optic,No,Month-to-month,0.7139172374713209
7,20.25,No internet service,129.15,No,No internet service,One year,0.0900714315588006
66,110.85,No,7491.75,Fiber optic,Yes,One year,0.3635001574715359
53,110.5,Yes,5835.5,Fiber optic,Yes,One year,0.29822196732049233
63,109.4,Yes,7031.45,Fiber optic,No,Month-to-month,0.407412615731432
70,114.2,Yes,7723.9,Fiber optic,Yes,Two year,0.1721495566899577
27,36.5,No,1032.0,DSL,No,Month-to-month,0.4890486014796159
1,70.75,No,70.75,Fiber optic,No,Month-to-month,0.8522818631017209
5,19.95,No internet service,109.6,No,No internet service,Month-to-month,0.2602474620356062
37,19.6,No internet service,727.8,No,No internet service,One year,0.04207874102213795
3,40.15,No,130.75,DSL,No,Month-to-month,0.7208688093525943
12,76.6,No,893.0,Fiber optic,No,Month-to-month,0.8159976923564809
38,19.6,No internet service,763.1,No,No internet service,One year,0.04207874102213795
9,85.3,No,781.4,Fiber optic,No,Month-to-month,0.8233666997850925
13,65.85,Yes,902.25,DSL,No,Month-to-month,0.41282996614344253
29,94.45,No,2653.65,Fiber optic,No,Month-to-month,0.7057079100650329
47,20.05,No internet service,1016.7,No,No internet service,Two year,0.015551863012728952
61,99.4,Yes,5943.65,Fiber optic,Yes,Month-to-month,0.33086843425655815
16,20.0,No internet service,275.7,No,No internet service,Month-to-month,0.2211192885977609
41,78.45,Yes,3126.45,DSL,Yes,Two year,0.0598248044245761
43,25.1,No internet service,1070.15,No,No internet service,Two year,0.020996327812180568
36,97.35,No,3457.9,Fiber optic,No,Month-to-month,0.6914165176521958
6,55.0,No,340.4,DSL,No,Month-to-month,0.6220754454018946
58,71.1,Yes,4299.2,DSL,Yes,One year,0.1224450972356429
19,61.55,No,1093.2,DSL,Yes,Month-to-month,0.34913494545577656
11,45.9,No,521.9,DSL,No,Month-to-month,0.5807965785416703
39,40.3,Yes,1630.4,DSL,Yes,One year,0.13918936245451172
8,87.1,No,713.6,Fiber optic,No,Month-to-month,0.8259449378506413
26,49.5,No,1265.65,DSL,No,Month-to-month,0.47801180679779587
53,73.8,No,4003.85,Fiber optic,No,Month-to-month,0.6460413026475984
70,19.2,No internet service,1401.4,No,No internet service,Two year,0.016422232924085938
1,45.3,No,45.3,DSL,No,Month-to-month,0.7333292676551519
59,25.0,No internet service,1510.5,No,No internet service,Two year,0.018235302875973632
2,94.95,No,178.1,Fiber optic,No,Month-to-month,0.8388213077708166
